LOCATION,LOC_CODE,TRAIL_NAME,REACH,PATH_TYPE,TYPE_CLASS,SURFACE_TYPE,LENGTH_MILE,WIDTH_FT,PRIMARY_USE,JURISDICTION,ACCESSIBILITY,YEAR_BUILT,YEAR_RESURF,NOTES,ASSET_CLASS,CLASS_CATEGORY,GIS_ASSET_ID,INFOR_ASSET_ID
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.01955646,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70386,106994
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.00290257,28.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70446,108466
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.00678227,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70370,106241
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.00605831,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70401,107009
La Lomita Park,830,None,None,1,Park Circulation,Asphalt,0.00581269,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70299,104694
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.00680148,8.0,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,70433,107788
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.02446417,8.0,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,70300,104695
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.09901137,8.0,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,70371,106242
La Lomita Park,830,None,None,1,Park Circulation,Concrete,0.01988386,8.0,None,City & County of Denver,None,2010, ,None,WLKTRL,WLK-HARD,70372,106243
La Lomita Park,830,None,None,1,Right of Way Walk,Concrete,0.12254882,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,70434,107789
La Lomita Park,830,None,None,1,Right of Way Walk,Concrete,0.00243646,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,70487,109152
La Lomita Park,830,None,None,1,Right of Way Walk,Concrete,0.01009406,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,70373,106244
La Lomita Park,830,None,None,1,Right of Way Walk,Concrete,0.02942979,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,70488,109153
Argo Park,212,None,None,1,Park Circulation,Concrete,0.00713135,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70296,104691
Parkfield,516,None,None,1,Park Circulation,Concrete,0.04317604,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75914,109085
Parkfield,516,None,None,1,Park Circulation,Concrete,0.00384336,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75893,108410
Parkfield,516,None,None,1,Park Circulation,Concrete,0.03251758,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75931,109811
Parkfield,516,None,None,1,Park Circulation,Concrete,0.01756811,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75835,106941
Parkfield,516,None,None,1,Park Circulation,Concrete,0.03345001,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75860,107700
Parkfield,516,None,None,1,Park Circulation,Concrete,0.06005039,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75836,106942
Parkfield,516,None,None,1,Park Circulation,Concrete,0.01466084,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75932,109812
Parkfield,516,None,None,1,Park Circulation,Concrete,0.0067008,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75781,105404
Parkfield,516,None,None,1,Park Circulation,Concrete,0.00825375,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75805,106163
Parkfield,516,None,None,1,Right of Way Walk,Concrete,0.06086469,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,75783,105406
Parkfield,516,None,None,1,Park Circulation,Concrete,0.00248309,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75806,106164
Parkfield,516,None,None,1,Park Circulation,Concrete,0.02528813,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75915,109086
Parkfield,516,None,None,1,Park Circulation,Concrete,0.0044161,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75837,106943
Parkfield,516,None,None,1,Park Circulation,Concrete,0.05005443,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75751,104617
Parkfield,516,None,None,1,Park Circulation,Concrete,0.03623101,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75784,105407
Parkfield,516,None,None,1,Park Circulation,Concrete,0.01146949,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75807,106165
Parkfield,516,None,None,1,Park Circulation,Concrete,0.00869382,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75863,107703
Parkfield,516,None,None,1,Park Circulation,Concrete,0.04833794,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75933,109813
Parkfield,516,None,None,1,Park Circulation,Concrete,0.00986567,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,75934,109814
Bear Creek Park,139,Bear Creek Trail,None,2,Regional,Concrete,0.04898377,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,75821,106179
Barnum Park,804,None,None,1,Park Circulation,Concrete,0.17997778,12.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76125,112412
Sloans Lake Park,019,None,None,1,Park Circulation,Concrete,0.08335937,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76101,112413
Sloans Lake Park,019,None,None,1,Park Circulation,Concrete,0.10142104,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76102,112414
Sloans Lake Park,019,None,None,1,Park Circulation,Concrete,0.06015628,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-SOFT,76072,112415
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.11728585,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71336,105616
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01410675,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71405,107133
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01748436,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71311,104839
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.00837166,20.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71406,107134
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.06706735,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71442,107905
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01834065,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71268,104042
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01294324,25.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71443,107906
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01555687,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71337,105617
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01208598,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71407,107135
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.01735592,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71374,106377
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.02342388,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71375,106378
Gates Crecsent Park,907,South Platte River Trail,None,2,Regional,Concrete,0.098765,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,71490,109273
Gates Crescent Park,907,None,None,1,Park Circulation,Concrete,0.05940627,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,71465,108592
Outside Denver,N/A,West Harvard Gulch Trail,None,2,Minor,Asphalt,0.52409063,None,None,Outside Denver,None,None, ,Shown for context only,None,None,None,None
Green Valley Ranch East,550,None,None,1,Park Circulation,Concrete,0.00482144,10.0,None,City & County of Denver,None,2009, ,None,WLKTRL,WLK-HARD,75335,106877
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.2412651,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75377,107649
Chambers Rd,510,Chambers Road,None,2,Minor,Concrete,0.22219791,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75451,109030
Chambers Rd,510,Chambers Road,None,2,Minor,Concrete,0.23937728,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75452,109031
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.18227111,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75417,108362
Chambers Rd,510,Chambers Road,None,2,Minor,Concrete,0.28825745,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75418,108363
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.18328429,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75296,105364
Chambers Rd,510,Chambers Road,None,2,Minor,Concrete,0.2063389,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,75419,108364
Eisenhower Park,630,None,None,1,Park Circulation,Concrete,0.02083007,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70619,106271
Eisenhower Park,630,High Line Canal Trail,None,2,Regional,Asphalt,0.03721326,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,70648,107042
Eisenhower Park,630,None,None,1,Park Circulation,Concrete,0.06198839,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70649,107043
Eisenhower Park,630,High Line Canal Trail,None,2,Regional,Asphalt,0.28738754,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-RGN,70650,107044
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.13738753,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,73966,109567
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.17592531,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,73900,108164
56th Ave,546,56th Ave,None,2,Minor,Concrete,0.18187618,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,73811,105919
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.01300571,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73864,107425
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.0216485,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73932,108855
Wallace Park,612,Goldsmith Gulch Trail,None,2,Minor,Concrete,0.20932644,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,73812,105920
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.02066999,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73933,108856
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.06366551,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73833,106695
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.02256506,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73934,108857
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.0091989,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73935,108858
Wallace Park,612,Goldsmith Gulch Trail,None,2,Minor,Concrete,0.11570998,None,None,City & County of Denver,None,None, ,None,WLKTRL,TRL-MNR,73774,105149
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.02783011,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73865,107426
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.0233047,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73775,105150
Wallace Park,612,None,None,1,Right of Way Walk,Concrete,0.05434862,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,73866,107427
Wallace Park,612,None,None,1,Park Circulation,Concrete,0.13832514,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73936,108859
Harvard Gulch East,810,None,None,1,Right of Way Walk,Concrete,0.02028723,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74211,108894
Harvard Gulch East,810,None,None,1,Right of Way Walk,Concrete,0.02828352,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74013,104394
Weir Gulch (S),837,None,None,1,Right of Way Walk,Concrete,0.0277877,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74057,105195
Weir Gulch (S),837,None,None,1,Right of Way Walk,Concrete,0.0350921,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74126,106735
Weir Gulch (S),837,None,None,1,Right of Way Walk,Concrete,0.00708546,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74059,105197
Weir Gulch (S),837,None,None,1,Right of Way Walk,Concrete,0.00840328,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74060,105198
Weir Gulch (S),837,None,None,1,Right of Way Walk,Concrete,0.04941483,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,74061,105199
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.00782548,16.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70447,108467
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.00826137,14.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70354,106225
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.01506302,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70318,105461
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.01248703,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70319,105462
42nd & Lisbon,522,None,None,1,Right of Way Walk,Concrete,0.02146752,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-ROW,70320,105463
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.00993179,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70448,108468
42nd & Lisbon,522,None,None,1,Park Circulation,Concrete,0.03298468,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70449,108469
Bates & Hobart,142,None,None,1,Park Circulation,Concrete,0.05615183,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70537,104709
Bates & Hobart,142,None,None,1,Park Circulation,Concrete,0.02038227,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70538,104710
Bates & Hobart,142,None,None,1,Park Circulation,Concrete,0.0023622,4.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70606,106258
Bates & Hobart,142,None,None,1,Park Circulation,Concrete,0.08089207,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70630,107024
Bates & Hobart,142,None,None,1,Park Circulation,Concrete,0.00721566,6.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70724,109170
Bear Creek Park,139,None,None,1,Park Circulation,Crusher Fines,0.00581064,10.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,70631,107025
Bear Creek Park,139,None,None,1,Park Circulation,Crusher Fines,0.00782707,8.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,70508,103942
Bear Creek Park,139,None,None,1,Park Circulation,Crusher Fines,0.01045244,12.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-SOFT,70607,106259
Bear Creek Park,139,None,None,1,Park Circulation,Asphalt,0.01631086,5.0,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,70728,109174
Sloans Lake Park,019,Sloan's Lake Loop,None,1,Park Circulation,Concrete,0.15704447,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73288,105099
Sloans Lake Park,019,None,None,1,Park Circulation,Concrete,0.01226345,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73314,105865
Viking Park,020,None,None,1,Park Circulation,Concrete,0.08602897,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73695,108157
Viking Park,020,None,None,1,Park Circulation,Concrete,0.00404957,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73530,104357
Viking Park,020,None,None,1,Park Circulation,Concrete,0.11548698,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73558,105144
Viking Park,020,None,None,1,Park Circulation,Concrete,0.09820605,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73631,106687
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.0145432,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73589,105909
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.01009424,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73590,105910
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.00777228,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73591,105911
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.02786162,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73559,105145
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.01133596,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73696,108158
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.03082151,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73632,106688
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.00817746,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73664,107417
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.03289212,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73748,109560
Village Place Park,540,None,None,1,Park Circulation,Concrete,0.0131682,None,None,City & County of Denver,None,None, ,None,WLKTRL,WLK-HARD,73665,107418
Fuller Park,205,None,None,1,Park Circulation,Concrete,0.02199808,6.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76103,112435
Fuller Park,205,None,None,1,Park Circulation,Concrete,0.01764067,8.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76128,112436
Kennedy Soccer,625,None,None,1,Park Circulation,Concrete,0.0223923,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76104,112438
Kennedy Soccer,625,None,None,1,Park Circulation,Concrete,0.01957888,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76117,112439
Kennedy Soccer,625,None,None,1,Park Circulation,Concrete,0.01731107,None,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76097,112440
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.03807697,10.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76075,112441
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.00624124,5.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76118,112442
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.01128297,5.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76119,112443
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.01125025,5.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76120,112444
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.00744735,5.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76076,112445
Aztlan Park,032,None,None,1,Park Circulation,Concrete,0.00604664,8.0,None,City & County of Denver,None,2011, ,None,WLKTRL,WLK-HARD,76081,112446
